Data;DataHora;Grupo;Transportadora;ChaveNFe;NumeroNF;ShipmentOrderID;UF;FaixaPeso;PesoRealKg;ValorCobrado;ValorEBBEstimado;Economia
2026-06-15;2026-06-15 21:55:21.563;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040079011864613062;4007901;31748780;SP;30kg+;160.044;454.26;397.9043069948186;-56.355693005181365
2026-06-15;2026-06-15 21:55:21.563;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040075951918012058;4007595;31748789;SP;10-20kg;12.845;28.42;377.716496350365;349.296496350365
2026-06-15;2026-06-15 21:55:21.563;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040121191909313307;4012119;31748797;SP;20-30kg;20.748;52.15;375.2006624605678;323.0506624605678
2026-06-15;2026-06-15 23:00:36.340;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039980311171998265;3998031;31750257;SP;30kg+;36.288;117.1;397.9043069948186;280.8043069948186
2026-06-15;2026-06-15 23:00:36.340;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260601336140000360550010040070851189754075;4007085;31750258;PA;30kg+;53.76;196.58;698.3584375;501.7784375
2026-07-17;2026-07-17 08:45:20.120;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260701336140000360550010040392051416763286;4039205;31986074;DF;30kg+;53.76;82.26;569.3891666666667;487.1291666666667
2026-07-17;2026-07-17 16:30:31.447;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040386451090125919;4038645;31989161;SC;30kg+;87.468;274.53;573.3730337078651;298.8430337078652
2026-07-19;2026-07-19 09:45:21.133;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040385431160098060;4038543;31997130;SP;30kg+;53.76;184.03;397.9043069948186;213.87430699481862
2026-07-22;2026-07-22 22:45:24.167;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040429641800111398;4042964;32032240;SP;30kg+;93.408;273.95;397.9043069948186;123.95430699481864
2026-07-23;2026-07-23 08:30:30.800;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040427331803292213;4042733;32033964;SP;30kg+;93.408;273.95;397.9043069948186;123.95430699481864
2026-07-23;2026-07-23 09:10:22.830;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040427321313301510;4042732;32034193;SP;30kg+;36.288;132.69;397.9043069948186;265.2143069948186
2026-07-23;2026-07-23 09:25:12.920;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040427371515054081;4042737;32034269;SP;30kg+;63.722;214.31;397.9043069948186;183.59430699481862
2026-07-23;2026-07-23 10:30:32.263;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040426891858671704;4042689;32034812;SP;30kg+;59.58;201.34;397.9043069948186;196.56430699481862
2026-07-23;2026-07-23 10:30:34.903;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040427361363789591;4042736;32034813;SP;30kg+;31.752;119.19;397.9043069948186;278.7143069948186
2026-07-23;2026-07-23 10:30:34.903;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040426951133447120;4042695;32034819;SP;30kg+;36.288;132.69;397.9043069948186;265.2143069948186
2026-07-23;2026-07-23 10:31:04.027;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040460661150115835;4046066;32034852;SP;30kg+;52.248;163.13;397.9043069948186;234.77430699481863
2026-07-23;2026-07-23 14:45:17.510;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040424291644099903;4042429;32037455;SP;30kg+;36.288;132.69;397.9043069948186;265.2143069948186
2026-07-23;2026-07-23 14:45:17.510;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040424101865151400;4042410;32037459;SP;30kg+;36.288;132.69;397.9043069948186;265.2143069948186
2026-07-23;2026-07-23 17:00:25.830;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040460231721487669;4046023;32038926;SP;10-20kg;19.782;48.48;377.716496350365;329.236496350365
2026-07-23;2026-07-23 17:00:25.830;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040424171934944486;4042417;32038932;SP;30kg+;36.288;132.69;397.9043069948186;265.2143069948186
2026-07-23;2026-07-23 17:30:21.250;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040460321014920669;4046032;32039243;SP;30kg+;53.76;184.08;397.9043069948186;213.8243069948186
2026-07-23;2026-07-23 19:45:17.460;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040435351713436028;4043535;32040691;SP;30kg+;48.216;167.65;397.9043069948186;230.25430699481862
2026-07-23;2026-07-23 21:00:27.380;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040436061575210740;4043606;32041268;MG;30kg+;77.7866628;239.23;703.1904179104478;463.96041791044775
2026-07-24;2026-07-24 07:30:30.340;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040439541265263092;4043954;32043379;BA;30kg+;93.408;372.87;632.1727540983607;259.30275409836065
2026-07-24;2026-07-24 15:20:18.447;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040460781778489294;4046078;32045868;RS;30kg+;52.32;180.62;639.6241803278688;459.00418032786877
2026-07-24;2026-07-24 20:10:20.057;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040467281240676574;4046728;32048554;BA;30kg+;93.408;299.24;632.1727540983607;332.93275409836065
2026-07-25;2026-07-25 15:20:16.483;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040467721572336675;4046772;32051892;CE;30kg+;98.3296;484.55;804.6896428571429;320.13964285714286
2026-07-25;2026-07-25 15:20:16.483;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040467731876910042;4046773;32051893;SP;20-30kg;23.352;71.7;375.2006624605678;303.5006624605678
2026-07-25;2026-07-25 15:30:35.210;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040467761073576149;4046776;32051985;SP;30kg+;40.848;145.29;397.9043069948186;252.61430699481863
2026-07-26;2026-07-26 15:30:27.460;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040468731942957035;4046873;32058481;SP;30kg+;30.636;115.64;397.9043069948186;282.26430699481864
2026-07-26;2026-07-26 16:50:19.520;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040468751649965652;4046875;32059058;SP;30kg+;87.34679824;255.93;397.9043069948186;141.97430699481862
2026-07-27;2026-07-27 09:45:25.007;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040470611660533025;4047061;32063333;SP;30kg+;98.3296;312.93;397.9043069948186;84.97430699481862
2026-07-27;2026-07-27 14:10:21.880;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040470681965559983;4047068;32065301;SP;30kg+;94.932;305.94;397.9043069948186;91.96430699481863
2026-07-27;2026-07-27 16:15:21.690;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040470641771748234;4047064;32066546;SP;30kg+;93.408;300.91;397.9043069948186;96.9943069948186
2026-07-28;2026-07-28 09:25:36.610;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260701336140000360550010040495071254124040;4049507;32072971;PE;30kg+;93.408;426.53;559.5709815950921;133.04098159509215
2026-07-31;2026-07-31 08:45:19.223;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040616271987139131;4061627;32097637;SP;30kg+;73.0580578;339.66;397.9043069948186;58.2443069948186
2026-08-01;2026-08-01 13:15:20.950;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040634781056311715;4063478;32105348;MG;30kg+;62.352;192.03;703.1904179104478;511.1604179104478
2026-08-01;2026-08-01 15:00:28.930;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260801336140000360550010040631781350442841;4063178;32105592;PE;30kg+;99.846;374.68;559.5709815950921;184.89098159509211
2026-06-15;2026-06-15 23:20:20.737;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260601336140000360550010040042661218928473;4004266;31750329;GO;30kg+;44.4;122.06;502.2634285714286;380.2034285714286
2026-06-16;2026-06-16 00:00:30.780;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040121551044876720;4012155;31750442;SP;30kg+;47.208;150.1;397.9043069948186;247.80430699481863
2026-06-16;2026-06-16 00:15:45.743;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260601336140000360550010040046831852253568;4004683;31750488;GO;30kg+;105.372;269.78;502.2634285714286;232.48342857142865
2026-06-16;2026-06-16 00:30:29.660;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040118221703453099;4011822;31750519;BA;30kg+;157.253778297;1834.27;632.1727540983607;-1202.0972459016393
2026-06-16;2026-06-16 00:45:20.267;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260601336140000360550010040057261073512952;4005726;31750548;GO;30kg+;54.432;138.02;502.2634285714286;364.2434285714286
2026-06-16;2026-06-16 00:45:20.267;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040121801594935144;4012180;31750556;BA;20-30kg;26.192857152;254.9;407.9010810810811;153.00108108108108
2026-06-16;2026-06-16 07:15:17.623;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040117151697736462;4011715;31751263;SP;30kg+;68.136279057;204.02;397.9043069948186;193.88430699481862
2026-06-16;2026-06-16 08:00:30.630;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260601336140000360550010039957151896404702;3995715;31751414;GO;30kg+;199.692;343.76;502.2634285714286;158.50342857142863
2026-06-16;2026-06-16 08:30:22.537;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040118211439080524;4011821;31751549;SP;30kg+;186.816;525.44;397.9043069948186;-127.53569300518143
2026-06-16;2026-06-16 08:45:17.100;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260601336140000360550010039964401399024562;3996440;31751648;PA;30kg+;104.84397;467.08;698.3584375;231.27843750000005
2026-06-16;2026-06-16 08:50:16.640;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040121721540733673;4012172;31751682;SP;30kg+;101.076;324.44;397.9043069948186;73.46430699481863
2026-06-16;2026-06-16 09:00:31.870;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040068851300776840;4006885;31751746;PE;30kg+;82.292;317.29;559.5709815950921;242.2809815950921
2026-06-16;2026-06-16 09:30:28.300;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040068881393890470;4006888;31751959;PE;30kg+;116.76;452.49;559.5709815950921;107.08098159509211
2026-06-16;2026-06-16 09:55:15.070;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260601336140000360550010039964551211054950;3996455;31752217;RO;30kg+;272.2328532;576.3;718.0833333333334;141.78333333333342
2026-06-16;2026-06-16 10:00:33.697;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260601336140000360550010039957161022975679;3995716;31752249;GO;30kg+;65.492;139.46;502.2634285714286;362.80342857142864
2026-06-16;2026-06-16 10:10:19.760;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039978931862829442;3997893;31752369;SP;30kg+;186.816;577.16;397.9043069948186;-179.25569300518134
2026-06-16;2026-06-16 10:15:18.617;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040071861417373294;4007186;31752392;SP;30kg+;109.86501644999998;315.48;397.9043069948186;82.42430699481861
2026-06-16;2026-06-16 10:20:24.360;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260601336140000360550010040070931193691343;4007093;31752448;MS;30kg+;77.17;216.53;512.7392857142858;296.2092857142858
2026-06-16;2026-06-16 10:45:17.730;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040117161764475456;4011716;31752668;MG;30kg+;75.17609041;255.66;703.1904179104478;447.5304179104478
2026-06-16;2026-06-16 10:50:18.827;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040117191663039636;4011719;31752716;PR;30kg+;63.768;192.62;537.3662837837838;344.74628378378384
2026-06-16;2026-06-16 11:00:24.910;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040121531530948213;4012153;31752811;BA;10-20kg;17.943088548000002;156.51;388.9172222222222;232.40722222222223
2026-06-16;2026-06-16 12:55:16.060;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039964521441589870;3996452;31754205;SP;30kg+;77.7866628;221.77;397.9043069948186;176.13430699481862
2026-06-16;2026-06-16 13:00:27.987;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040050621824830833;4005062;31754263;SP;10-20kg;13.92;30.5;377.716496350365;347.216496350365
2026-06-16;2026-06-16 13:00:27.987;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040068741110285133;4006874;31754268;SP;30kg+;44.976;158.08;397.9043069948186;239.8243069948186
2026-06-16;2026-06-16 13:05:14.900;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040068931116055046;4006893;31754293;SP;30kg+;199.692;560.58;397.9043069948186;-162.67569300518142
2026-06-16;2026-06-16 13:20:16.673;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039978001425105413;3997800;31754376;SP;20-30kg;24.320329572;71.14;375.2006624605678;304.0606624605678
2026-06-16;2026-06-16 14:25:16.533;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040075031704387563;4007503;31756745;SP;20-30kg;26.844595359999996;78.36;375.2006624605678;296.8406624605678
2026-06-16;2026-06-16 14:35:16.217;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040070691778380427;4007069;31756844;SP;10-20kg;17.976;39.86;377.716496350365;337.856496350365
2026-06-16;2026-06-16 14:40:17.600;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039980491957272626;3998049;31756868;SP;30kg+;37.81;119.46;397.9043069948186;278.44430699481865
2026-06-16;2026-06-16 15:00:28.420;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260601336140000360550010039956991816372579;3995699;31756983;GO;30kg+;93.408;191.68;502.2634285714286;310.5834285714286
2026-06-16;2026-06-16 17:00:28.107;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039979061685074894;3997906;31758903;SP;30kg+;71.988;217.01;397.9043069948186;180.89430699481863
2026-06-16;2026-06-16 17:00:28.107;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260601336140000360550010039964571759849867;3996457;31758906;GO;30kg+;45.2434752;122.09;502.2634285714286;380.17342857142864
2026-06-16;2026-06-16 17:15:18.470;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040073751426691799;4007375;31759057;SP;30kg+;80.64;242.71;397.9043069948186;155.19430699481862
2026-06-16;2026-06-16 17:20:18.180;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039978881698785620;3997888;31759106;SP;30kg+;54.528;170.18;397.9043069948186;227.72430699481862
2026-06-16;2026-06-16 17:30:20.833;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039978661289286824;3997866;31759241;SP;30kg+;186.816;525.44;397.9043069948186;-127.53569300518143
2026-06-16;2026-06-16 17:55:17.070;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040071841429305561;4007184;31759436;SP;10-20kg;19.152;46.46;377.716496350365;331.256496350365
2026-06-16;2026-06-16 18:15:18.213;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040043951208331943;4004395;31759545;SP;10-20kg;12.6;27.02;377.716496350365;350.696496350365
2026-06-16;2026-06-16 18:35:13.243;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260601336140000360550010040117381535173866;4011738;31759644;DF;10-20kg;10.08;49.34;360.71999999999997;311.38
2026-06-16;2026-06-16 18:35:13.243;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039978851675561421;3997885;31759647;SP;30kg+;186.816;525.44;397.9043069948186;-127.53569300518143
2026-06-16;2026-06-16 18:45:18.363;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040074641315838734;4007464;31759740;SP;30kg+;107.52;300.68;397.9043069948186;97.22430699481862
2026-06-16;2026-06-16 18:50:18.280;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040055711269532870;4005571;31759770;SP;30kg+;53.496;162.51;397.9043069948186;235.39430699481863
2026-06-16;2026-06-16 19:45:17.530;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039968241525075149;3996824;31760398;BA;30kg+;116.76;1345.57;632.1727540983607;-713.3972459016393
2026-06-16;2026-06-16 20:30:27.483;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040080931594584747;4008093;31760632;SP;30kg+;53.76;373.36;397.9043069948186;24.544306994818612
2026-06-16;2026-06-16 21:45:17.820;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040073311129793312;4007331;31761061;SP;30kg+;53.76;184.03;397.9043069948186;213.87430699481862
2026-06-16;2026-06-16 22:15:16.473;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039968111087798643;3996811;31761260;PE;30kg+;186.816;868.2;559.5709815950921;-308.6290184049079
2026-06-16;2026-06-16 22:40:18.157;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040042351114892271;4004235;31761550;SP;30kg+;33.654;109.23;397.9043069948186;288.6743069948186
2026-06-17;2026-06-17 03:05:17.187;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260601336140000360550010040073581221008018;4007358;31762567;GO;30kg+;51.576;138.56;502.2634285714286;363.7034285714286
2026-06-17;2026-06-17 04:40:18.090;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039966781695949190;3996678;31762622;SP;30kg+;155.699896737;437.32;397.9043069948186;-39.41569300518137
2026-06-17;2026-06-17 07:45:19.873;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040073261474543376;4007326;31763055;SP;30kg+;107.52;316.12;397.9043069948186;81.78430699481862
2026-06-17;2026-06-17 09:30:25.497;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040072171591450450;4007217;31763490;SP;30kg+;66.684;195.16;397.9043069948186;202.74430699481863
2026-06-17;2026-06-17 09:30:25.497;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039966791403749673;3996679;31763491;SP;30kg+;93.408;273.95;397.9043069948186;123.95430699481864
2026-06-17;2026-06-17 10:40:20.917;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260601336140000360550010040071091253771188;4007109;31764065;GO;30kg+;103.254;271.88;502.2634285714286;230.38342857142862
2026-06-17;2026-06-17 11:15:20.910;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040078221276368185;4007822;31764360;SP;20-30kg;27.365;89.91;375.2006624605678;285.2906624605678
2026-06-17;2026-06-17 11:30:41.513;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010040082321130061288;4008232;31764510;SP;20-30kg;26.352;139.72;375.2006624605678;235.4806624605678
2026-06-17;2026-06-17 11:50:19.577;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039967651388810281;3996765;31764754;SP;30kg+;90.714;267.27;397.9043069948186;130.63430699481864
2026-06-17;2026-06-17 12:35:15.317;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;FAVORITA TRANSPORTE;35260601336140000360550010039968091588022453;3996809;31765157;PA;30kg+;164.8771992;593.17;698.3584375;105.18843750000008
2026-06-17;2026-06-17 12:55:17.310;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039978321167802374;3997832;31765346;SP;20-30kg;21.785;56.55;375.2006624605678;318.6506624605678
2026-06-17;2026-06-17 13:00:34.620;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039979281808168201;3997928;31765367;SP;30kg+;89.245613457;286.49;397.9043069948186;111.41430699481862
2026-06-17;2026-06-17 13:10:23.110;Campanha HEIST -> GOL(SPO LOG)/JADLOG/FAVORITA;JADLOG;35260601336140000360550010039977981047207173;3997798;31765448;RS;30kg+;93.408;290.87;639.6241803278688;348.75418032786877
